District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),,,,,
Rajanna Sircilla,Sirsilla,10-Feb-21,0,12.9,33,15,100,,,,,,,
Rajanna Sircilla,Sirsilla,11-Feb-21,0,14,35.1,13.3,100,,,,,,,
Rajanna Sircilla,Sirsilla,12-Feb-21,0,15.5,33.8,19.8,100,,,,,,,
Rajanna Sircilla,Sirsilla,13-Feb-21,0,15.9,35,24.7,100,,,,,,,
Rajanna Sircilla,Sirsilla,14-Feb-21,0,17.1,34.9,25.9,98.9,,,,,,,
Rajanna Sircilla,Sirsilla,15-Feb-21,0,17.7,35.5,28.9,87.1,,,,,,,
Rajanna Sircilla,Sirsilla,16-Feb-21,0,17.5,35.8,16.6,97.5,,,,,,,
Rajanna Sircilla,Sirsilla,17-Feb-21,0,18.3,35.6,17.9,77.3,,,,,,,
Rajanna Sircilla,Sirsilla,18-Feb-21,0,18.1,33.3,23.1,86.3,,,,,,,
Rajanna Sircilla,Sirsilla,19-Feb-21,0,18.8,30,55.9,88.5,,,,,,,
Rajanna Sircilla,Sirsilla,20-Feb-21,0,17.2,30,39.8,96.9,,,,,,,
Rajanna Sircilla,Sirsilla,21-Feb-21,0,17.9,31.5,40.6,94.1,,,,,,,
Rajanna Sircilla,Sirsilla,22-Feb-21,0,18.2,32.6,40,100,,,,,,,
Rajanna Sircilla,Sirsilla,23-Feb-21,0,16,33.6,30.2,98.2,,,,,,,
Rajanna Sircilla,Sirsilla,24-Feb-21,0,15.3,35.6,15.1,100,,,,,,,
Rajanna Sircilla,Sirsilla,25-Feb-21,0,16.1,34,18.1,100,,,,,,,
Rajanna Sircilla,Sirsilla,26-Feb-21,0,16.7,37.1,12.8,89.8,,,,,,,
Rajanna Sircilla,Sirsilla,27-Feb-21,0,18.1,37.7,13.1,95.6,,,,,,,
Rajanna Sircilla,Sirsilla,28-Feb-21,0,17.5,36.1,14.7,91.9,,,,,,,
Rajanna Sircilla,Sirsilla,01-Mar-21,0,22.8,36.7,5.9,84.6,,,,,,,
Rajanna Sircilla,Sirsilla,02-Mar-21,0,20.3,37.8,12,90.4,,,,,,,
Rajanna Sircilla,Sirsilla,03-Mar-21,0,19,37.4,18.2,92.9,,,,,,,
Rajanna Sircilla,Sirsilla,04-Mar-21,0,16.7,36.7,12.6,98.1,,,,,,,
Rajanna Sircilla,Sirsilla,05-Mar-21,0,16.7,38,6.4,89.2,,,,,,,
Rajanna Sircilla,Sirsilla,06-Mar-21,0,18.2,37.4,9.9,83.9,,,,,,,
Rajanna Sircilla,Sirsilla,07-Mar-21,0,17.1,37.9,10,95.6,,,,,,,
Rajanna Sircilla,Sirsilla,08-Mar-21,0,18.6,36.2,26.5,90.4,,,,,,,
Rajanna Sircilla,Sirsilla,09-Mar-21,0,19.7,37.8,22.4,94.9,,,,,,,
Rajanna Sircilla,Sirsilla,10-Mar-21,0,19.5,35.6,26.7,93.5,,,,,,,
Rajanna Sircilla,Sirsilla,11-Mar-21,0,17.6,36.2,33.8,100,,,,,,,
Rajanna Sircilla,Sirsilla,12-Mar-21,0,17.9,38.2,11.9,94.5,,,,,,,
Rajanna Sircilla,Sirsilla,13-Mar-21,0,17.1,36.7,5.5,94.2,,,,,,,
Rajanna Sircilla,Sirsilla,14-Mar-21,0,16,34.6,16.7,93.6,,,,,,,
Rajanna Sircilla,Sirsilla,15-Mar-21,0,17.4,37.5,7.9,85.2,,,,,,,
Rajanna Sircilla,Sirsilla,16-Mar-21,0,18.7,36.8,26.3,90.2,,,,,,,
Rajanna Sircilla,Sirsilla,17-Mar-21,0,20,36,20,89,,,,,,,
Rajanna Sircilla,Sirsilla,18-Mar-21,0,20.9,37.1,29.9,92.5,,,,,,,
Rajanna Sircilla,Sirsilla,19-Mar-21,0,21.1,35.2,22.6,75.4,,,,,,,
Rajanna Sircilla,Sirsilla,20-Mar-21,0,21.2,35.1,19.9,82.9,,,,,,,
Rajanna Sircilla,Sirsilla,21-Mar-21,0,19.2,35.4,28.9,85,,,,,,,
Rajanna Sircilla,Sirsilla,22-Mar-21,0,20.2,35.8,18.5,88.3,,,,,,,
Rajanna Sircilla,Sirsilla,23-Mar-21,0,21.8,37.1,20.4,82.2,,,,,,,
Rajanna Sircilla,Sirsilla,24-Mar-21,0,19.1,35.1,23.5,89.4,,,,,,,
Rajanna Sircilla,Sirsilla,25-Mar-21,0,20.5,36.3,18.6,88.8,,,,,,,
Rajanna Sircilla,Sirsilla,26-Mar-21,0,20.4,38.1,11.4,88.1,,,,,,,
Rajanna Sircilla,Sirsilla,27-Mar-21,0,20.4,38.7,19.2,56.8,,,,,,,
Rajanna Sircilla,Sirsilla,28-Mar-21,0,19.8,37.4,26.6,88.9,,,,,,,
Rajanna Sircilla,Sirsilla,29-Mar-21,0,20.5,38.5,16.9,88.4,,,,,,,
Rajanna Sircilla,Sirsilla,30-Mar-21,0,21.6,40,19.5,88.3,,,,,,,
Rajanna Sircilla,Sirsilla,31-Mar-21,0,21.2,38.3,21.4,70.1,,,,,,,
Rajanna Sircilla,Konaraopeta,01-Jan-21,0,16.6,30,41.9,100,,,,,,,
Rajanna Sircilla,Konaraopeta,02-Jan-21,0,16.2,29,52.8,100,,,,,,,
Rajanna Sircilla,Konaraopeta,03-Jan-21,0,14.5,29.3,31.2,100,,,,,,,
Rajanna Sircilla,Konaraopeta,04-Jan-21,0,15.5,29.2,34.1,100,,,,,,,
Rajanna Sircilla,Konaraopeta,05-Jan-21,0,15.6,29.7,27.9,100,,,,,,,
Rajanna Sircilla,Konaraopeta,06-Jan-21,0,19.2,30.3,38.3,100,,,,,,,
Rajanna Sircilla,Konaraopeta,07-Jan-21,1.9,19.8,28.6,61.7,99.7,,,,,,,
Rajanna Sircilla,Konaraopeta,08-Jan-21,5.5,20.7,30.3,70.5,100,,,,,,,
Rajanna Sircilla,Konaraopeta,09-Jan-21,0,18.6,31.2,28.4,100,,,,,,,
Rajanna Sircilla,Konaraopeta,10-Jan-21,0,16.8,31.7,30.6,100,,,,,,,
Rajanna Sircilla,Konaraopeta,11-Jan-21,0,15.6,32,20.8,100,,,,,,,
Rajanna Sircilla,Konaraopeta,12-Jan-21,0,17.3,31.7,39.1,100,,,,,,,
Rajanna Sircilla,Konaraopeta,13-Jan-21,0,17.7,29.6,45.8,100,,,,,,,
Rajanna Sircilla,Konaraopeta,14-Jan-21,0,18.1,32.2,12.1,80.9,,,,,,,
Rajanna Sircilla,Konaraopeta,15-Jan-21,0,15.8,32,38.1,100,,,,,,,
Rajanna Sircilla,Konaraopeta,16-Jan-21,0,16,31.5,23.7,100,,,,,,,
Rajanna Sircilla,Konaraopeta,17-Jan-21,0,16.7,31.6,26.8,100,,,,,,,
Rajanna Sircilla,Konaraopeta,18-Jan-21,0,16.9,29.8,33.2,100,,,,,,,
Rajanna Sircilla,Konaraopeta,19-Jan-21,0,16.6,30.3,29.4,100,,,,,,,
Rajanna Sircilla,Konaraopeta,20-Jan-21,0,17.5,32.6,37.8,100,,,,,,,
Rajanna Sircilla,Konaraopeta,21-Jan-21,0,18.1,33.8,33.8,99.9,,,,,,,
Rajanna Sircilla,Konaraopeta,22-Jan-21,0,17.3,34.1,26,100,,,,,,,
Rajanna Sircilla,Konaraopeta,23-Jan-21,0,17.1,32.3,37.2,100,,,,,,,
Rajanna Sircilla,Konaraopeta,24-Jan-21,0,18.4,33.2,38.5,100,,,,,,,
Rajanna Sircilla,Konaraopeta,25-Jan-21,0,18.4,33.4,21.2,100,,,,,,,
Rajanna Sircilla,Konaraopeta,26-Jan-21,0,18.3,34.4,34.9,100,,,,,,,
Rajanna Sircilla,Konaraopeta,27-Jan-21,0,18.4,33.4,32.5,100,,,,,,,
Rajanna Sircilla,Konaraopeta,28-Jan-21,0,19.5,31.8,36.5,100,,,,,,,
Rajanna Sircilla,Konaraopeta,29-Jan-21,0,18.2,32,38.8,100,,,,,,,
Rajanna Sircilla,Konaraopeta,30-Jan-21,0,18.9,32.2,22.1,100,,,,,,,
Rajanna Sircilla,Konaraopeta,31-Jan-21,0,18.6,30.6,38.1,99.9,,,,,,,
Rajanna Sircilla,Konaraopeta,01-Feb-21,0,16.5,31.3,38.7,92.4,,,,,,,
Rajanna Sircilla,Konaraopeta,02-Feb-21,0,13.7,30.6,31,100,,,,,,,
Rajanna Sircilla,Konaraopeta,03-Feb-21,0,11.9,32,22,100,,,,,,,
Rajanna Sircilla,Konaraopeta,04-Feb-21,0,12.8,30.4,19.2,99.4,,,,,,,
Rajanna Sircilla,Konaraopeta,05-Feb-21,0,13.1,30.3,28.8,99,,,,,,,
Rajanna Sircilla,Konaraopeta,06-Feb-21,0,15.2,31.7,21.2,98.7,,,,,,,
Rajanna Sircilla,Konaraopeta,07-Feb-21,0,15.4,32,25.5,99.7,,,,,,,
Rajanna Sircilla,Konaraopeta,08-Feb-21,0,10.9,30,32.7,99.9,,,,,,,
Rajanna Sircilla,Konaraopeta,09-Feb-21,0,11.2,31,24.8,97.4,,,,,,,
Rajanna Sircilla,Konaraopeta,10-Feb-21,0,11.4,32.6,21.8,100,,,,,,,
Rajanna Sircilla,Konaraopeta,11-Feb-21,0,13,31.8,25.1,97.9,,,,,,,
Rajanna Sircilla,Konaraopeta,12-Feb-21,0,14.9,32,27.8,100,,,,,,,
Rajanna Sircilla,Konaraopeta,13-Feb-21,0,14.6,31.8,31,98.7,,,,,,,
Rajanna Sircilla,Konaraopeta,14-Feb-21,0,16,34.1,26,98.9,,,,,,,
Rajanna Sircilla,Konaraopeta,15-Feb-21,0,17.1,33.2,19.5,95.2,,,,,,,
Rajanna Sircilla,Konaraopeta,16-Feb-21,0,17.4,34.8,16.6,94.6,,,,,,,
Rajanna Sircilla,Konaraopeta,17-Feb-21,0,16.8,34.5,26.6,79.5,,,,,,,
Rajanna Sircilla,Konaraopeta,18-Feb-21,0,16.3,32.7,26.7,81.7,,,,,,,
Rajanna Sircilla,Konaraopeta,19-Feb-21,0,17.6,28.8,54.4,88.8,,,,,,,
Rajanna Sircilla,Konaraopeta,20-Feb-21,0,16,28.6,34.5,96,,,,,,,
Rajanna Sircilla,Konaraopeta,21-Feb-21,0,16.7,29.8,35.4,100,,,,,,,
Rajanna Sircilla,Konaraopeta,22-Feb-21,0,17.2,30.4,25.9,100,,,,,,,
Rajanna Sircilla,Konaraopeta,23-Feb-21,0,16,32.7,34.4,100,,,,,,,
Rajanna Sircilla,Konaraopeta,24-Feb-21,0,15,33.8,13.1,95.7,,,,,,,
Rajanna Sircilla,Konaraopeta,25-Feb-21,0,15.8,34.4,13.7,96.2,,,,,,,
Rajanna Sircilla,Konaraopeta,26-Feb-21,0,17.3,37,20.4,88.5,,,,,,,
Rajanna Sircilla,Konaraopeta,27-Feb-21,0,18.3,37.3,21,88.6,,,,,,,
Rajanna Sircilla,Konaraopeta,28-Feb-21,0,16.7,37.2,8.6,91.3,,,,,,,
Rajanna Sircilla,Konaraopeta,01-Mar-21,0,22.9,37,20.3,80.9,,,,,,,
Rajanna Sircilla,Konaraopeta,02-Mar-21,0,19.9,37.5,21.5,90,,,,,,,
Rajanna Sircilla,Konaraopeta,03-Mar-21,0,19.1,35.2,10.4,92.4,,,,,,,
Rajanna Sircilla,Konaraopeta,04-Mar-21,0,16.8,33.8,24.1,96.5,,,,,,,
Rajanna Sircilla,Konaraopeta,05-Mar-21,0,17.2,35.3,15.9,86.5,,,,,,,
Rajanna Sircilla,Konaraopeta,06-Mar-21,0,18,37.1,15.9,80.8,,,,,,,
Rajanna Sircilla,Konaraopeta,07-Mar-21,0,17,37.8,17.5,86.3,,,,,,,
Rajanna Sircilla,Konaraopeta,08-Mar-21,0,18.8,37.2,7.1,92.7,,,,,,,
Rajanna Sircilla,Konaraopeta,09-Mar-21,0,19.6,36.5,16.7,99.1,,,,,,,
Rajanna Sircilla,Konaraopeta,10-Mar-21,0,19.8,35,29,100,,,,,,,
Rajanna Sircilla,Konaraopeta,11-Mar-21,0,17.7,34.9,19.1,99.9,,,,,,,
Rajanna Sircilla,Konaraopeta,12-Mar-21,0,18.3,37.4,19.4,96.2,,,,,,,
Rajanna Sircilla,Konaraopeta,13-Mar-21,0,17,36.7,19.3,93.7,,,,,,,
Rajanna Sircilla,Konaraopeta,14-Mar-21,0,15.7,32.9,29.3,90.6,,,,,,,
Rajanna Sircilla,Konaraopeta,15-Mar-21,0,17.8,36.8,15.1,82.1,,,,,,,
Rajanna Sircilla,Konaraopeta,16-Mar-21,0,19,33.9,13.1,88.7,,,,,,,
Rajanna Sircilla,Konaraopeta,17-Mar-21,0,19.9,36.1,9.1,90,,,,,,,
Rajanna Sircilla,Konaraopeta,18-Mar-21,0,20.5,36,30.2,93.4,,,,,,,
Rajanna Sircilla,Konaraopeta,19-Mar-21,0,20.6,34.8,33.9,78.9,,,,,,,
Rajanna Sircilla,Konaraopeta,20-Mar-21,0,21.1,33.5,24.9,78.3,,,,,,,
Rajanna Sircilla,Konaraopeta,21-Mar-21,0,19.3,33.1,31.8,81,,,,,,,
Rajanna Sircilla,Konaraopeta,22-Mar-21,0,19.9,34.6,29.3,85.1,,,,,,,
Rajanna Sircilla,Konaraopeta,23-Mar-21,0,22.1,36.3,29.7,62.2,,,,,,,
Rajanna Sircilla,Konaraopeta,24-Mar-21,0,19.2,33.8,31.8,86.4,,,,,,,
Rajanna Sircilla,Konaraopeta,25-Mar-21,0,20.1,34.9,29.9,86.2,,,,,,,
Rajanna Sircilla,Konaraopeta,26-Mar-21,0,20.3,37.9,20.6,83.3,,,,,,,
Rajanna Sircilla,Konaraopeta,27-Mar-21,0,20,36.6,27.2,85.1,,,,,,,
Rajanna Sircilla,Konaraopeta,28-Mar-21,0,19.8,37.8,10.4,88.9,,,,,,,
Rajanna Sircilla,Konaraopeta,29-Mar-21,0,20.5,39.6,14.1,88.4,,,,,,,
Rajanna Sircilla,Konaraopeta,30-Mar-21,0,21,40.3,5.6,88.3,,,,,,,
Rajanna Sircilla,Konaraopeta,31-Mar-21,0,20.8,37.9,6.4,63.3,,,,,,,
Rajanna Sircilla,Veernapalle,01-Jan-21,0,15.6,29.7,47.5,94.4,,,,,,,
Rajanna Sircilla,Veernapalle,02-Jan-21,0,14.6,29.6,52.4,94.2,,,,,,,
Rajanna Sircilla,Veernapalle,03-Jan-21,0,14.7,30,49.2,94,,,,,,,
Rajanna Sircilla,Veernapalle,04-Jan-21,0,17,30.1,47,89.9,,,,,,,
Rajanna Sircilla,Veernapalle,05-Jan-21,0,14.6,30.3,43,91.5,,,,,,,
Rajanna Sircilla,Veernapalle,06-Jan-21,0,18.2,30.3,43.1,91.7,,,,,,,
Rajanna Sircilla,Veernapalle,07-Jan-21,0.5,20.3,28.6,57.4,89.7,,,,,,,
Rajanna Sircilla,Veernapalle,08-Jan-21,6.5,20.5,27.4,64.8,92.2,,,,,,,
Rajanna Sircilla,Veernapalle,09-Jan-21,0,18.7,31.1,41.4,92.9,,,,,,,
Rajanna Sircilla,Veernapalle,10-Jan-21,0,16.2,31.3,32.7,92.4,,,,,,,
Rajanna Sircilla,Veernapalle,11-Jan-21,0,14.6,32.5,34.3,91.3,,,,,,,
Rajanna Sircilla,Veernapalle,12-Jan-21,0,16.6,32.2,43.4,93.2,,,,,,,
Rajanna Sircilla,Veernapalle,13-Jan-21,0,17.2,30.2,45.1,93.4,,,,,,,
Rajanna Sircilla,Veernapalle,14-Jan-21,0,15.5,33,37.7,93.7,,,,,,,
Rajanna Sircilla,Veernapalle,15-Jan-21,0,14.6,33.2,34.3,93.2,,,,,,,
Rajanna Sircilla,Veernapalle,16-Jan-21,0,15.2,31.9,40.6,93.7,,,,,,,
Rajanna Sircilla,Veernapalle,17-Jan-21,0,15.4,32.2,38.3,93.2,,,,,,,
Rajanna Sircilla,Veernapalle,18-Jan-21,0,16.4,30.5,44.7,93.4,,,,,,,
Rajanna Sircilla,Veernapalle,19-Jan-21,0,16.5,31.4,43.6,93.7,,,,,,,
Rajanna Sircilla,Veernapalle,20-Jan-21,0,16.8,32.9,38.3,91.7,,,,,,,
Rajanna Sircilla,Veernapalle,21-Jan-21,0,17.4,34.2,36.9,88.7,,,,,,,
Rajanna Sircilla,Veernapalle,22-Jan-21,0,16.5,33.3,37.7,92.2,,,,,,,
Rajanna Sircilla,Veernapalle,23-Jan-21,0,16.2,33.7,41.1,94,,,,,,,
Rajanna Sircilla,Veernapalle,24-Jan-21,0,17.8,34.6,35.8,91,,,,,,,
Rajanna Sircilla,Veernapalle,25-Jan-21,0,18,34.3,41.5,84.6,,,,,,,
Rajanna Sircilla,Veernapalle,26-Jan-21,0,19.4,34.1,40.4,80.9,,,,,,,
Rajanna Sircilla,Veernapalle,27-Jan-21,0,19.3,34,38.9,84.2,,,,,,,
Rajanna Sircilla,Veernapalle,28-Jan-21,0,20.6,32.7,43.4,83.4,,,,,,,
Rajanna Sircilla,Veernapalle,29-Jan-21,0,18.9,31.2,45.3,88.3,,,,,,,
Rajanna Sircilla,Veernapalle,30-Jan-21,0,19,32.8,41.7,88.3,,,,,,,
Rajanna Sircilla,Veernapalle,31-Jan-21,0,18.1,32.2,42.8,88.7,,,,,,,
Rajanna Sircilla,Veernapalle,01-Feb-21,0,15.9,31.6,47,86.5,,,,,,,
Rajanna Sircilla,Veernapalle,02-Feb-21,0,12.5,31.5,42.5,92,,,,,,,
Rajanna Sircilla,Veernapalle,03-Feb-21,0,11.3,32.3,21.4,90.6,,,,,,,
Rajanna Sircilla,Veernapalle,04-Feb-21,0,11.8,31.6,20,88.3,,,,,,,
Rajanna Sircilla,Veernapalle,05-Feb-21,0,12.8,30.8,26.1,84.7,,,,,,,
Rajanna Sircilla,Veernapalle,06-Feb-21,0,15.3,32,29,78.5,,,,,,,
Rajanna Sircilla,Veernapalle,07-Feb-21,0,14.1,34,28.7,88.5,,,,,,,
Rajanna Sircilla,Veernapalle,08-Feb-21,0,9.1,30.5,34.6,88.5,,,,,,,
Rajanna Sircilla,Veernapalle,09-Feb-21,0,10.4,31.7,24.1,89.4,,,,,,,
Rajanna Sircilla,Veernapalle,10-Feb-21,0,11.4,33.3,25.4,88.3,,,,,,,
Rajanna Sircilla,Veernapalle,11-Feb-21,0,13.2,34.4,24.3,84.7,,,,,,,
Rajanna Sircilla,Veernapalle,12-Feb-21,0,15.7,32.9,31,89.4,,,,,,,
Rajanna Sircilla,Veernapalle,13-Feb-21,0,15.9,33.2,29.6,84.4,,,,,,,
Rajanna Sircilla,Veernapalle,14-Feb-21,0,17.6,33.5,34.9,82.3,,,,,,,
Rajanna Sircilla,Veernapalle,15-Feb-21,0,19,34.3,33.7,77.3,,,,,,,
Rajanna Sircilla,Veernapalle,16-Feb-21,0,18.2,34.2,32.6,82.3,,,,,,,
Rajanna Sircilla,Veernapalle,17-Feb-21,0,17.8,35.3,29.9,74.1,,,,,,,
Rajanna Sircilla,Veernapalle,18-Feb-21,0,16.7,33.2,31.7,75.4,,,,,,,
Rajanna Sircilla,Veernapalle,19-Feb-21,0,17.6,29,52.9,83.2,,,,,,,
Rajanna Sircilla,Veernapalle,20-Feb-21,0,15.6,26.5,49.4,89.9,,,,,,,
Rajanna Sircilla,Veernapalle,21-Feb-21,0,16.9,30.9,36.3,88.5,,,,,,,
Rajanna Sircilla,Veernapalle,22-Feb-21,0,16.2,32.1,41.7,89.9,,,,,,,
Rajanna Sircilla,Veernapalle,23-Feb-21,0,15.1,33.4,37.2,89.4,,,,,,,
Rajanna Sircilla,Veernapalle,24-Feb-21,0,14.3,34.7,24.5,85.2,,,,,,,
Rajanna Sircilla,Veernapalle,25-Feb-21,0,15.2,36,25.9,85.4,,,,,,,
Rajanna Sircilla,Veernapalle,26-Feb-21,0,16.2,36.5,20.5,79,,,,,,,
Rajanna Sircilla,Veernapalle,27-Feb-21,0,18.5,37.4,23.9,75.5,,,,,,,
Rajanna Sircilla,Veernapalle,28-Feb-21,0,16.6,36.5,23.2,79.4,,,,,,,
Rajanna Sircilla,Veernapalle,01-Mar-21,0,22.6,37.5,19.3,65.2,,,,,,,
Rajanna Sircilla,Veernapalle,02-Mar-21,0,18.8,36.2,22.5,80.5,,,,,,,
Rajanna Sircilla,Veernapalle,03-Mar-21,0,20.3,37,22.8,84.8,,,,,,,
Rajanna Sircilla,Veernapalle,04-Mar-21,0,19.3,36.5,31,83.6,,,,,,,
Rajanna Sircilla,Veernapalle,05-Mar-21,0,19.5,37.4,17.5,76.6,,,,,,,
Rajanna Sircilla,Veernapalle,06-Mar-21,0,22.6,36.3,13.7,69.4,,,,,,,
Rajanna Sircilla,Veernapalle,07-Mar-21,0,20.2,36.4,19.2,81.9,,,,,,,
Rajanna Sircilla,Veernapalle,08-Mar-21,0,21.8,37.2,18.1,77.7,,,,,,,
Rajanna Sircilla,Veernapalle,09-Mar-21,0,21.1,37,28,84.2,,,,,,,
Rajanna Sircilla,Veernapalle,10-Mar-21,0,22,35.8,24.7,90.1,,,,,,,
Rajanna Sircilla,Veernapalle,11-Mar-21,0,20.8,35.5,34.6,84.5,,,,,,,
Rajanna Sircilla,Veernapalle,12-Mar-21,0,19.1,36.8,23.9,88.8,,,,,,,
Rajanna Sircilla,Veernapalle,13-Mar-21,0,19.3,37.4,19.6,75.8,,,,,,,
Rajanna Sircilla,Veernapalle,14-Mar-21,0,17.8,32.9,31.8,81.5,,,,,,,
Rajanna Sircilla,Veernapalle,15-Mar-21,0,19.3,36,15.7,72.1,,,,,,,
Rajanna Sircilla,Veernapalle,16-Mar-21,0,21,37.1,27.6,76.7,,,,,,,
Rajanna Sircilla,Veernapalle,17-Mar-21,0,21.9,35.7,33.2,78.4,,,,,,,
Rajanna Sircilla,Veernapalle,18-Mar-21,0,25.4,34.5,33.4,84.2,,,,,,,
Rajanna Sircilla,Veernapalle,19-Mar-21,0,21,36.4,27.8,69.6,,,,,,,
Rajanna Sircilla,Veernapalle,20-Mar-21,0,20.8,34.9,31.8,75.3,,,,,,,
Rajanna Sircilla,Veernapalle,21-Mar-21,0,21.1,33.1,35.1,76.6,,,,,,,
Rajanna Sircilla,Veernapalle,22-Mar-21,0,21.9,34.4,30.8,78.2,,,,,,,
Rajanna Sircilla,Veernapalle,23-Mar-21,0,23.2,37.2,33.9,69.4,,,,,,,
Rajanna Sircilla,Veernapalle,24-Mar-21,0,21.2,33.7,30.9,81.9,,,,,,,
Rajanna Sircilla,Veernapalle,25-Mar-21,0,21.9,34.9,26.6,82,,,,,,,
Rajanna Sircilla,Veernapalle,26-Mar-21,0,22.6,35.4,23.1,75.3,,,,,,,
Rajanna Sircilla,Veernapalle,27-Mar-21,0,22.3,37.1,27.3,53.9,,,,,,,
Rajanna Sircilla,Veernapalle,28-Mar-21,0,20.5,37.7,17,71.1,,,,,,,
Rajanna Sircilla,Veernapalle,29-Mar-21,0,21.4,38.4,11.8,72,,,,,,,
Rajanna Sircilla,Veernapalle,30-Mar-21,0,21.9,39.5,18.1,77.5,,,,,,,
Rajanna Sircilla,Veernapalle,31-Mar-21,0,23.2,38.5,18.4,63.3,,,,,,,
Rajanna Sircilla,Yellareddypeta,01-Jan-21,0,17.4,29.2,47.1,92.4,,,,,,,
Rajanna Sircilla,Yellareddypeta,02-Jan-21,0,16.6,28.6,50.3,93,,,,,,,
Rajanna Sircilla,Yellareddypeta,03-Jan-21,0,15.7,29.2,46.3,93.2,,,,,,,
Rajanna Sircilla,Yellareddypeta,04-Jan-21,0,16,29.3,44.2,91,,,,,,,
Rajanna Sircilla,Yellareddypeta,05-Jan-21,0,17,29.2,42.8,91.4,,,,,,,
Rajanna Sircilla,Yellareddypeta,06-Jan-21,0,20.6,30.2,42.1,87.2,,,,,,,
Rajanna Sircilla,Yellareddypeta,07-Jan-21,10.1,20.9,28.5,57.3,91.7,,,,,,,
Rajanna Sircilla,Yellareddypeta,08-Jan-21,5.8,21,28.8,60.9,93.4,,,,,,,
Rajanna Sircilla,Yellareddypeta,09-Jan-21,0,20,30.8,39,92.9,,,,,,,
Rajanna Sircilla,Yellareddypeta,10-Jan-21,0,18.7,31.1,31.3,91.8,,,,,,,
Rajanna Sircilla,Yellareddypeta,11-Jan-21,0,17.1,31.5,31,89.8,,,,,,,
Rajanna Sircilla,Yellareddypeta,12-Jan-21,0,18.1,30.8,42.9,93.2,,,,,,,
Rajanna Sircilla,Yellareddypeta,13-Jan-21,0,18.8,29.1,52.7,93.1,,,,,,,
Rajanna Sircilla,Yellareddypeta,14-Jan-21,0,17.4,31.9,35.9,92.2,,,,,,,
Rajanna Sircilla,Yellareddypeta,15-Jan-21,0,16.8,31.9,35.9,92,,,,,,,
Rajanna Sircilla,Yellareddypeta,16-Jan-21,0,16.9,31.2,39.8,92.5,,,,,,,
Rajanna Sircilla,Yellareddypeta,17-Jan-21,0,17.5,30.7,36.6,92.8,,,,,,,
Rajanna Sircilla,Yellareddypeta,18-Jan-21,0,18.2,30.2,45.5,92.9,,,,,,,
Rajanna Sircilla,Yellareddypeta,19-Jan-21,0,17.8,30.2,45,93.4,,,,,,,
Rajanna Sircilla,Yellareddypeta,20-Jan-21,0,18.3,31.7,36.5,90.3,,,,,,,
Rajanna Sircilla,Yellareddypeta,21-Jan-21,0,20.3,33.6,34.7,84.9,,,,,,,
Rajanna Sircilla,Yellareddypeta,22-Jan-21,0,19,34,34.1,90.2,,,,,,,
Rajanna Sircilla,Yellareddypeta,23-Jan-21,0,18.3,32.7,37.6,91.8,,,,,,,
Rajanna Sircilla,Yellareddypeta,24-Jan-21,0,18.9,32.4,42.3,90.9,,,,,,,
Rajanna Sircilla,Yellareddypeta,25-Jan-21,0,19,33.8,36.8,88.8,,,,,,,
Rajanna Sircilla,Yellareddypeta,26-Jan-21,0,20,32.9,39.2,87.1,,,,,,,
Rajanna Sircilla,Yellareddypeta,27-Jan-21,0,20.6,34.3,34.4,86.6,,,,,,,
Rajanna Sircilla,Yellareddypeta,28-Jan-21,0,21,31.6,43.1,87.4,,,,,,,
Rajanna Sircilla,Yellareddypeta,29-Jan-21,0,19.4,31.4,39.6,90.4,,,,,,,
Rajanna Sircilla,Yellareddypeta,30-Jan-21,0,19.5,33.2,41,96.2,,,,,,,
Rajanna Sircilla,Yellareddypeta,31-Jan-21,0,19.3,30.7,57.3,83.7,,,,,,,
Rajanna Sircilla,Yellareddypeta,01-Feb-21,0,17.3,29,56.6,92.2,,,,,,,
Rajanna Sircilla,Yellareddypeta,02-Feb-21,0,15.4,29.7,51.7,99.9,,,,,,,
Rajanna Sircilla,Yellareddypeta,03-Feb-21,0,13.2,32.4,22.7,99.9,,,,,,,
Rajanna Sircilla,Yellareddypeta,04-Feb-21,0,13,30.7,22.7,99.9,,,,,,,
Rajanna Sircilla,Yellareddypeta,05-Feb-21,0,13.6,30.6,30,99.9,,,,,,,
Rajanna Sircilla,Yellareddypeta,06-Feb-21,0,15.9,32.4,30.5,97.7,,,,,,,
Rajanna Sircilla,Yellareddypeta,07-Feb-21,0,15.3,30.3,36.4,97.7,,,,,,,
Rajanna Sircilla,Yellareddypeta,08-Feb-21,0,12.5,29.8,39.2,99.9,,,,,,,
Rajanna Sircilla,Yellareddypeta,09-Feb-21,0,12.4,28.1,30.1,99.9,,,,,,,
Rajanna Sircilla,Yellareddypeta,10-Feb-21,0,11.8,30.5,30,99.9,,,,,,,
Rajanna Sircilla,Yellareddypeta,11-Feb-21,0,13.7,33,25.3,99.9,,,,,,,
Rajanna Sircilla,Yellareddypeta,12-Feb-21,0,15.5,31.9,30.5,90.1,,,,,,,
Rajanna Sircilla,Yellareddypeta,13-Feb-21,0,17.8,32.3,27,90.8,,,,,,,
Rajanna Sircilla,Yellareddypeta,14-Feb-21,0,18.3,32.1,30.1,87.7,,,,,,,
